9;143;9
9;168;8
9;331;8
9;11;7
9;6;6
9;220;6
9;175;5
9;29;5
9;37;5
9;138;5
9;111;4
9;19;4
9;24;4
9;144;4
9;337;3
9;71;3
9;17;3
9;40;2
9;342;2
9;92;2
9;41;2
9;96;2
9;218;2
9;316;2
9;205;2
9;28;2
9;123;2
9;54;2
9;343;2
9;254;2
9;20;2
9;296;2
9;1;2
9;64;2
9;215;2
9;133;1
9;39;1
9;106;1
9;84;1
9;219;1
9;57;1
9;344;1
9;345;1
9;132;1
9;236;1
9;9;1
9;159;1
9;346;1
9;292;1
9;347;1
9;348;1
9;66;1
9;69;1
9;14;1
9;162;1
9;169;1
9;349;1
9;350;1
9;108;1
9;18;1
9;351;1
9;186;1
9;51;1
9;161;1
9;44;1
9;242;1
9;352;1
10;34;31
10;29;30
10;107;20
10;143;18
10;10;17
10;92;11
10;162;11
10;1;10
10;20;10
10;353;10
10;6;9
10;155;9
10;19;9
10;354;9
10;163;8
10;8;7
10;17;7
10;77;6
10;5;6
10;14;5
10;61;5
10;355;5
10;9;5
10;270;5
10;169;4
10;212;4
10;85;4
10;11;4
10;84;4
10;32;4
10;240;3
10;279;3
10;138;3
10;87;3
10;90;3
10;317;3
10;112;3
10;295;3
10;276;3
10;111;3
10;22;3
10;242;3
10;173;3
10;31;3
10;35;3
10;145;3
10;168;3
10;205;3
10;152;2
10;263;2
10;356;2
10;186;2
10;318;2
10;357;2
10;41;2
10;171;2
10;184;2
10;229;2
10;12;2
10;358;1
10;351;1
10;123;1
10;284;1
10;71;1
10;359;1
10;360;1
10;238;1
10;127;1
10;361;1
10;64;1
10;362;1
10;277;1
10;24;1
10;363;1
10;2;1
10;281;1
10;42;1
10;296;1
10;364;1
10;251;1
10;365;1
10;75;1
10;102;1
10;366;1
10;40;1
10;308;1
10;113;1
10;28;1
10;325;1
10;367;1
10;60;1
10;57;1
10;54;1
10;175;1
10;52;1
10;368;1
10;236;1
10;;
10;29;1
10;369;1
10;36;1
10;370;1
11;31;14
11;28;11
11;24;9
11;371;8
11;143;7
11;14;6
11;27;6
11;182;5
11;162;5
11;372;5
11;26;5
11;373;4
11;311;4
11;264;3
11;46;3
11;231;3
11;155;3
11;186;3
11;128;3
11;374;3
11;227;3
11;375;2
11;248;2
11;376;2
11;138;2
11;207;2
11;377;2
11;378;2
11;68;2
11;198;2
11;2;2
11;99;2
11;137;2
11;379;2
11;380;2
11;381;2
11;61;2
11;29;2
11;218;2
11;40;2
11;382;2
11;383;2
11;189;2
11;384;2
11;385;2
11;171;2
11;44;2
11;386;2
11;387;1
11;388;1
11;389;1
11;113;1
11;258;1
11;390;1
11;391;1
11;120;1
11;232;1
11;293;1
11;6;1
11;222;1
11;111;1
11;223;1
11;208;1
11;392;1
11;393;1
11;50;1
11;77;1
11;394;1
11;395;1
11;396;1
11;93;1
11;397;1
11;398;1
11;399;1
11;400;1
11;401;1
11;402;1
11;403;1
11;404;1
11;405;1
11;406;1
11;69;1
11;407;1
11;408;1
11;409;1
11;112;1
11;410;1
11;411;1
11;412;1
11;413;1
11;414;1
11;415;1
11;416;1
11;417;1
11;418;1
11;419;1
11;420;1
11;421;1
11;168;1
11;422;1
11;275;1
11;423;1
11;424;1
11;425;1
11;426;1
11;427;1
11;428;1
11;291;1
11;429;1
11;430;1
11;431;1
11;432;1
11;433;1
11;434;1
11;347;1
11;435;1
11;436;1
11;437;1
11;23;1
11;438;1
11;439;1
11;440;1
11;34;1
11;441;1
11;442;1
11;355;1
11;443;1
11;305;1
11;444;1
11;445;1
11;85;1
11;204;1
11;446;1
11;447;1
11;448;1
11;449;1
11;107;1
11;450;1
11;451;1
11;452;1
11;453;1
11;454;1
11;455;1
11;241;1
11;224;1
11;456;1
11;457;1
11;8;1
11;458;1
11;229;1
11;459;1
11;460;1
11;461;1
11;462;1
11;463;1
11;464;1
11;465;1
12;162;11
12;77;10
12;9;8
12;28;7
12;57;7
12;173;7
12;40;6
12;24;5
12;19;5
12;339;4
12;1;4
12;369;4
12;20;4
12;10;4
12;64;4
12;71;3
12;42;3
12;78;3
12;220;3
12;29;3
12;112;2
12;133;2
12;466;2
12;31;2
12;155;2
12;99;2
12;17;2
12;54;2
12;467;2
12;39;2
12;85;2
12;32;2
12;34;2
12;270;2
12;189;2
12;60;2
12;169;2
12;30;2
12;303;2
12;419;2
12;297;2
12;318;2
12;6;2
12;82;2
12;228;1
12;468;1
12;129;1
12;146;1
12;469;1
12;35;1
12;25;1
12;470;1
12;46;1
12;92;1
12;33;1
12;263;1
12;471;1
12;269;1
12;221;1
12;197;1
12;349;1
12;168;1
12;110;1
12;259;1
12;229;1
12;319;1
12;18;1
12;89;1
12;472;1
12;15;1
12;337;1
12;473;1
12;186;1
12;207;1
12;401;1
12;236;1
12;232;1
12;246;1
12;26;1
12;316;1
12;138;1
12;108;1
12;14;1
12;163;1
12;88;1
12;474;1
12;2;1
12;140;1
12;41;1
12;13;1
12;12;1
12;167;1
12;475;1
12;185;1
12;111;1
12;83;1
13;162;43
13;228;17
13;1;14
13;17;12
13;34;9
13;85;9
13;20;8
13;29;8
13;84;8
13;88;8
13;212;7
13;44;6
13;21;5
13;236;5
13;71;5
13;173;4
13;66;4
13;18;4
13;143;4
13;19;4
13;132;4
13;279;3
13;296;3
13;32;3
13;92;3
13;9;3
13;474;3
13;242;2
13;229;2
13;77;2
13;282;2
13;6;2
13;145;2
13;354;2
13;252;2
13;41;1
13;220;1
13;96;1
13;476;1
13;315;1
13;57;1
13;219;1
13;155;1
13;8;1
13;107;1
13;261;1
13;24;1
13;222;1
13;40;1
13;138;1
13;249;1
13;362;1
13;7;1
13;418;1
13;477;1
13;321;1
13;478;1
13;479;1
13;480;1
13;146;1
13;130;1
14;17;41
14;29;28
14;270;18
14;163;13
14;107;9
14;11;8
14;14;8
14;19;6
14;71;6
14;129;6
14;1;5
14;269;4
14;321;4
14;21;4
14;9;4
14;173;3
14;130;2
14;229;2
14;57;2
14;20;2
14;367;2
14;40;2
14;28;2
14;366;2
14;481;2
14;352;2
14;90;1
14;162;1
14;228;1
14;84;1
14;218;1
14;197;1
15;270;15
15;100;11
15;9;10
15;29;8
15;34;8
15;1;7
15;107;7
15;77;7
15;125;7
15;6;6
15;57;6
15;19;6
15;76;6
15;162;6
15;474;6
15;14;5
15;85;5
15;18;5
15;212;5
15;269;5
15;38;5
15;66;5
15;130;4
15;22;4
15;39;4
15;2;4
15;17;4
15;23;3
15;482;3
15;8;3
15;242;3
15;477;3
15;61;3
15;279;3
15;483;2
15;133;2
15;64;2
15;484;2
15;52;2
15;352;2
15;10;2
15;128;2
15;362;2
15;197;2
15;49;2
15;186;2
15;71;2
15;20;2
15;343;2
15;173;2
15;123;2
15;211;2
15;232;2
15;41;2
15;36;1
15;254;1
15;246;1
15;375;1
15;485;1
15;486;1
15;367;1
15;24;1
15;87;1
15;418;1
15;143;1
15;102;1
15;111;1
15;327;1
15;215;1
15;487;1
15;137;1
15;55;1
15;117;1
15;488;1
15;489;1
15;108;1
15;145;1
15;490;1
15;134;1
15;491;1
15;11;1
15;26;1
15;492;1
15;90;1
15;30;1
15;321;1
15;139;1
15;92;1
15;493;1
15;328;1
15;129;1
15;88;1
15;454;1
15;494;1
15;74;1
15;83;1
15;93;1
15;140;1
15;495;1
15;7;1
15;54;1
16;77;19
16;186;13
16;24;10
16;10;8
16;143;7
16;162;5
16;29;5
16;2;5
16;40;5
16;20;4
16;168;4
16;138;4
16;219;3
16;228;3
16;295;3
16;206;3
16;1;2
16;31;2
16;6;2
16;96;2
16;11;2
16;311;2
16;92;2
16;46;2
16;55;1
16;87;1
16;26;1
16;496;1
16;297;1
16;466;1
16;155;1
16;64;1
16;254;1
16;144;1
16;47;1
16;101;1
16;115;1
16;12;1
16;189;1
16;454;1
16;292;1
16;224;1
16;78;1
16;8;1
16;163;1
16;52;1
16;258;1
16;497;1
16;342;1
16;204;1
16;19;1
16;320;1
16;41;1
16;5;1
16;35;1
16;221;1
16;296;1
16;263;1
16;39;1
16;34;1
16;7;1
16;51;1
16;91;1
16;37;1
16;498;1
16;129;1
16;17;1
17;499;56
17;500;56
17;168;19
17;248;13
17;103;11
17;11;11
17;143;10
17;161;8
17;501;7
17;1;6
17;220;5
17;405;5
17;29;5
17;18;5
17;20;3
17;138;3
17;272;3
17;32;3
17;196;3
17;357;3
17;10;3
17;148;2
17;502;2
17;64;2
17;2;2
17;347;2
17;142;2
17;21;2
17;9;2
17;12;2
17;503;2
17;183;2
17;245;1
17;123;1
17;119;1
17;246;1
17;488;1
17;57;1
17;504;1
17;505;1
17;506;1
17;61;1
17;129;1
17;507;1
17;396;1
17;3;1
17;497;1
17;508;1
17;509;1
17;45;1
17;446;1
17;40;1
17;31;1
17;91;1
17;510;1
17;511;1
17;295;1
17;512;1
17;39;1
17;14;1
17;77;1
17;489;1
17;42;1
17;263;1
17;513;1
17;150;1
17;514;1
17;453;1
17;92;1
17;35;1
17;515;1
17;70;1
17;406;1
17;355;1
17;317;1
17;516;1
18;24;44
18;40;22
18;186;14
18;7;12
18;236;10
18;6;10
18;92;8
18;162;6
18;31;6
18;11;5
18;1;5
18;254;4
18;44;4
18;143;4
18;9;4
18;198;4
18;303;3
18;73;3
18;2;3
18;138;3
18;77;3
18;218;3
18;20;3
18;517;3
18;155;3
18;107;2
18;223;2
18;263;2
18;57;2
18;229;2
18;219;2
18;518;2
18;37;1
18;202;1
18;519;1
18;255;1
18;250;1
18;520;1
18;28;1
18;521;1
18;70;1
18;46;1
18;244;1
18;108;1
18;240;1
18;522;1
18;29;1
18;111;1
18;8;1
18;213;1
18;171;1
18;206;1
18;89;1
18;34;1
18;523;1
18;239;1
18;208;1
18;159;1
19;143;15
19;14;10
19;40;10
19;388;9
19;77;8
19;2;7
19;24;7
19;229;6
19;186;6
19;308;5
19;28;4
19;207;4
19;373;4
19;248;4
19;68;4
19;168;3
19;69;3
19;198;3
19;196;3
19;524;3
19;454;3
19;31;3
19;128;3
19;525;2
19;526;2
19;527;2
19;528;2
19;529;2
19;530;2
19;372;2
19;23;2
19;531;2
19;532;2
19;171;2
19;113;2
19;29;2
19;85;2
19;533;2
19;534;2
19;137;2
19;442;2
19;46;2
19;535;2
19;162;2
19;223;2
19;34;2
19;138;2
19;6;2
19;536;1
19;537;1
19;538;1
19;539;1
19;133;1
19;540;1
19;541;1
19;96;1
19;542;1
19;543;1
19;544;1
19;545;1
19;241;1
19;262;1
19;290;1
19;546;1
19;547;1
19;548;1
19;549;1
19;204;1
19;195;1
19;550;1
19;551;1
19;552;1
19;553;1
19;231;1
19;554;1
19;148;1
19;129;1
19;555;1
19;4;1
19;556;1
19;557;1
19;61;1
19;218;1
19;182;1
19;558;1
19;559;1
19;560;1
19;561;1
19;562;1
19;563;1
19;146;1
19;507;1
19;197;1
19;488;1
19;88;1
19;27;1
19;564;1
19;362;1
19;427;1
19;565;1
19;566;1
19;567;1
19;568;1
19;569;1
19;570;1
19;571;1
19;211;1
19;572;1
19;236;1
19;573;1
19;574;1
19;575;1
19;40;1
19;576;1
19;577;1
19;65;1
19;303;1
19;111;1
19;578;1
19;191;1
19;472;1
19;8;1
19;513;1
19;311;1
19;579;1
19;580;1
19;581;1
19;386;1
19;244;1
19;582;1
19;583;1
19;314;1
19;340;1
19;584;1
19;141;1
19;415;1
19;585;1
19;443;1
19;243;1
19;586;1
19;587;1
19;215;1
19;588;1
19;589;1
19;298;1
19;1;1
19;258;1
19;590;1
19;287;1
19;591;1
19;245;1
19;592;1
19;593;1
19;594;1
19;595;1
19;63;1
19;135;1
19;518;1
19;596;1
19;597;1
20;128;19
20;296;15
20;129;14
20;248;13
20;24;7
20;262;7
20;6;5
20;138;5
20;383;4
20;2;4
20;471;4
20;171;4
20;598;4
20;168;3
20;182;3
20;28;3
20;599;2
20;162;2
20;446;2
20;294;2
20;600;2
20;601;2
20;602;2
20;435;2
20;603;2
20;373;2
20;243;2
20;604;2
20;605;2
20;606;2
20;607;2
20;34;1
20;134;1
20;271;1
20;608;1
20;539;1
20;609;1
20;442;1
20;610;1
20;611;1
20;381;1
20;612;1
20;613;1
20;215;1
20;614;1
20;181;1
20;155;1
20;615;1
20;173;1
20;443;1
20;616;1
20;617;1
20;57;1
20;618;1
20;406;1
20;40;1
20;337;1
20;229;1
20;619;1
20;172;1
20;386;1
20;198;1
20;620;1
20;621;1
20;196;1
20;622;1
20;14;1
20;623;1
20;624;1
20;507;1
20;625;1
20;626;1
20;627;1
20;150;1
20;628;1
20;260;1
20;629;1
20;630;1
20;631;1
20;632;1
20;633;1
20;634;1
20;635;1
20;513;1
20;636;1
20;637;1
20;638;1
20;639;1
20;532;1
20;640;1
20;641;1
20;204;1
20;642;1
20;61;1
20;362;1
20;295;1
20;643;1
20;533;1
20;288;1
20;644;1
20;645;1
20;646;1
20;355;1
21;34;72
21;25;39
21;351;12
21;270;11
21;300;9
21;228;8
21;10;6
21;316;6
21;475;4
21;32;3
21;29;2
21;19;2
21;212;2
21;647;2
21;201;2
21;77;2
21;41;2
21;57;2
21;220;1
21;183;1
21;648;1
21;352;1
21;112;1
21;321;1
21;76;1
21;125;1
21;446;1
21;54;1
21;100;1
21;269;1
21;140;1
21;610;1
21;196;1
21;163;1
21;18;1
21;11;1
21;17;1
21;113;1
21;88;1
21;649;1
21;145;1
21;650;1
21;26;1
21;44;1
21;89;1
21;129;1
21;49;1
21;93;1
21;61;1
21;143;1
21;363;1
21;1;1
21;267;1
21;2;1
22;40;12
22;1;11
22;20;11
22;14;10
22;55;8
22;7;8
22;18;6
22;367;5
22;24;5
22;246;4
22;154;4
22;10;4
22;77;3
22;163;3
22;186;3
22;99;2
22;126;2
22;116;2
22;6;2
22;254;2
22;12;2
22;44;2
22;17;2
22;41;2
22;142;1
22;370;1
22;152;1
22;236;1
22;2;1
22;212;1
22;294;1
22;220;1
22;35;1
22;129;1
22;162;1
22;72;1
22;112;1
22;189;1
22;9;1
22;255;1
22;283;1
22;327;1
22;34;1
22;183;1
22;240;1
22;221;1
22;85;1
22;29;1
22;132;1
22;104;1
22;517;1
22;92;1
23;1;42
23;6;20
23;34;20
23;24;15
23;155;12
23;77;12
23;32;8
23;19;8
23;3;8
23;57;7
23;41;7
23;118;6
23;29;6
23;85;6
23;15;6
23;55;6
23;20;6
23;229;6
23;90;5
23;46;5
23;10;5
23;82;5
23;171;5
23;92;5
23;154;4
23;5;4
23;145;4
23;168;4
23;254;4
23;651;3
23;137;3
23;652;3
23;107;3
23;25;3
23;11;3
23;111;3
23;143;3
23;121;3
23;61;3
23;235;3
23;351;2
23;9;2
23;81;2
23;509;2
23;40;2
23;48;2
23;28;2
23;138;2
23;21;2
23;275;2
23;26;2
23;59;2
23;653;2
23;;
23;654;2
23;298;2
23;18;2
23;68;2
23;17;2
23;167;2
23;144;2
23;186;2
23;140;2
23;70;2
23;655;2
23;127;2
23;656;2
23;189;2
23;296;2
23;657;2
23;76;2
23;129;1
23;126;1
23;130;1
23;23;1
23;120;1
23;89;1
23;658;1
23;8;1
23;12;1
23;149;1
23;91;1
23;650;1
23;659;1
23;52;1
23;355;1
23;453;1
23;375;1
23;660;1
23;87;1
23;88;1
23;30;1
23;64;1
23;94;1
23;661;1
23;156;1
23;72;1
23;99;1
23;295;1
23;496;1
23;218;1
23;71;1
23;37;1
23;315;1
23;122;1
23;270;1
23;662;1
23;277;1
23;525;1
23;237;1
23;133;1
23;324;1
23;42;1
23;267;1
23;238;1
23;321;1
23;220;1
23;142;1
23;210;1
23;401;1
23;663;1
23;664;1
23;269;1
23;369;1
23;242;1
23;27;1
23;231;1
23;206;1
23;128;1
23;357;1
23;487;1
23;665;1
23;66;1
23;260;1
23;162;1
23;158;1
23;243;1
23;294;1
23;113;1
23;125;1
23;308;1
23;404;1
23;240;1
23;666;1
23;667;1
23;491;1
23;207;1
24;5;21
24;137;15
24;143;14
24;6;13
24;134;13
24;31;13
24;33;9
24;11;9
24;2;8
24;93;7
24;308;7
24;208;7
24;1;7
24;20;7
24;425;6
24;138;6
24;92;5
24;32;5
24;8;5
24;220;5
24;26;4
24;25;4
24;39;4
24;9;3
24;23;3
24;51;3
24;217;3
24;206;3
24;668;3
24;57;3
24;214;3
24;155;3
24;277;3
24;163;3
24;295;3
24;77;3
24;168;3
24;229;3
24;67;3
24;141;2
24;304;2
24;569;2
24;258;2
24;46;2
24;204;2
24;145;2
24;102;2
24;55;2
24;111;2
24;21;2
24;85;2
24;10;2
24;123;2
24;18;2
24;228;2
24;34;2
24;61;2
24;58;1
24;78;1
24;113;1
24;253;1
24;212;1
24;274;1
24;71;1
24;186;1
24;29;1
24;24;1
24;369;1
24;200;1
24;43;1
24;347;1
24;7;1
24;651;1
24;140;1
24;310;1
24;232;1
24;669;1
24;76;1
24;670;1
24;254;1
24;44;1
24;17;1
24;340;1
24;269;1
24;106;1
24;227;1
24;317;1
24;671;1
24;108;1
24;129;1
24;361;1
24;127;1
24;81;1
24;672;1
24;673;1
24;30;1
24;342;1
24;41;1
24;674;1
24;675;1
24;676;1
24;677;1
24;97;1
24;300;1
24;149;1
24;14;1
24;678;1
24;128;1
24;679;1
24;210;1
24;276;1
24;100;1
24;201;1
24;680;1
24;114;1
24;341;1
24;483;1
24;524;1
24;681;1
24;263;1
24;315;1
24;507;1
24;16;1
25;154;24
25;6;22
25;472;13
25;220;8
25;128;8
25;75;8
25;18;6
25;11;4
25;2;4
25;327;4
25;171;3
25;682;3
25;254;3
25;683;2
25;602;2
25;92;2
25;5;2
25;684;2
25;341;2
25;99;2
25;265;2
25;685;2
25;686;2
25;246;2
25;310;2
25;236;1
25;687;1
25;186;1
25;34;1
25;138;1
25;406;1
25;688;1
25;689;1
25;690;1
25;223;1
25;691;1
25;692;1
25;352;1
25;224;1
25;145;1
25;50;1
25;96;1
25;670;1
25;212;1
25;1;1
25;249;1
25;233;1
25;693;1
25;49;1
25;262;1
25;61;1
25;651;1
25;39;1
25;14;1
25;129;1
25;13;1
25;318;1
25;73;1
25;112;1
25;173;1
25;132;1
25;143;1
25;100;1
25;66;1
25;694;1
25;639;1
25;278;1
25;25;1
25;107;1
25;695;1
25;696;1
25;471;1
25;110;1
25;109;1
25;33;1
26;697;43
26;212;37
26;11;11
26;284;7
26;71;5
26;352;4
26;9;4
26;171;4
26;1;4
26;698;3
26;138;3
26;20;3
26;39;3
26;699;3
26;21;3
26;132;3
26;6;2
26;29;2
26;162;2
26;700;2
26;84;2
26;267;1
26;5;1
26;54;1
26;295;1
26;173;1
26;57;1
26;701;1
26;289;1
26;77;1
26;702;1
26;489;1
26;369;1
26;40;1
26;282;1
27;1;11
27;2;10
27;32;9
27;5;9
27;19;8
27;130;8
27;66;7
27;138;6
27;339;6
27;23;6
27;14;6
27;61;5
27;9;5
27;100;5
27;55;5
27;64;5
27;6;5
27;75;5
27;37;4
27;12;4
27;317;4
27;77;4
27;483;4
27;123;4
27;8;4
27;373;4
27;247;4
27;703;4
27;89;3
27;107;3
27;70;3
27;296;3
27;491;3
27;168;3
27;171;3
27;20;3
27;220;3
27;46;3
27;295;3
27;466;3
27;34;3
27;267;3
27;154;3
27;212;3
27;140;3
27;87;3
27;704;3
27;76;3
27;84;2
27;705;2
27;92;2
27;88;2
27;321;2
27;706;2
27;162;2
